category,player_id,gender,country,debut_year,birth_year,birth_month,nr_youth_years,nr_youth_championships,age_13,age_14,age_15,age_16,age_17,age_18,age_19,age_20
youth,1582,men,Turkey,2005,1989,2,1,1,0,0,0,1,0,0,0,0
youth,1583,men,Turkey,2005,1989,2,3,3,0,0,0,1,0,0,1,1
youth,1584,men,Turkey,2005,1989,8,3,4,0,0,0,1,1,2,0,0
youth,1585,women,Turkey,2005,1988,2,1,1,0,0,0,0,1,0,0,0
youth,1586,women,Turkey,2005,1989,2,2,2,0,0,0,1,1,0,0,0
youth,1587,women,Turkey,2005,1990,8,4,4,0,0,1,1,1,0,0,1
youth,1588,women,Turkey,2005,1989,5,2,2,0,0,0,1,0,0,1,0
youth,1589,women,Turkey,2005,1990,9,5,5,0,0,1,1,1,0,1,1
youth,1590,women,Turkey,2005,1989,4,1,1,0,0,0,1,0,0,0,0
youth,1591,women,Turkey,2005,1989,2,4,4,0,0,0,1,1,1,1,0
youth,1592,women,Turkey,2005,1989,1,3,3,0,0,0,1,1,0,0,1
youth,1593,men,Turkey,2005,1989,3,2,2,0,0,0,1,1,0,0,0
youth,1594,men,Turkey,2005,1990,1,6,6,0,0,1,1,1,1,1,1
youth,1595,men,Turkey,2005,1990,1,5,6,0,0,1,1,2,0,1,1
youth,1596,men,Turkey,2005,1990,3,2,2,0,0,1,1,0,0,0,0
youth,1597,men,Turkey,2005,1989,2,2,2,0,0,0,1,0,0,1,0
youth,1598,men,Turkey,2005,1990,2,5,5,0,0,1,1,1,1,1,0
youth,1599,men,Turkey,2005,1989,12,1,1,0,0,0,1,0,0,0,0
youth,1600,women,Turkey,2005,1988,1,1,1,0,0,0,0,1,0,0,0
youth,1603,men,Ukraine,2005,1989,1,2,2,0,0,0,1,1,0,0,0
youth,1604,men,Ukraine,2005,1989,12,3,3,0,0,0,1,0,1,0,1
youth,1605,men,Ukraine,2005,1989,6,3,3,0,0,0,1,1,0,0,1
youth,1606,women,Ukraine,2005,1989,10,2,2,0,0,0,1,0,0,0,1
youth,1607,women,Ukraine,2005,1989,1,4,4,0,0,0,1,0,1,1,1
youth,1608,women,Ukraine,2005,1990,6,6,8,0,0,2,2,1,1,1,1
youth,1609,women,Ukraine,2005,1989,2,4,6,0,0,0,2,2,0,1,1
youth,1612,women,Ukraine,2005,1989,8,1,1,0,0,0,1,0,0,0,0
youth,1613,women,Ukraine,2005,1989,5,5,5,0,0,0,1,1,1,1,1
youth,1614,women,Ukraine,2005,1989,7,1,1,0,0,0,1,0,0,0,0
youth,1615,men,Ukraine,2005,1989,3,2,2,0,0,0,1,0,1,0,0
youth,1616,men,Ukraine,2005,1989,12,4,4,0,0,0,1,1,0,1,1
youth,1617,men,Austria,2006,1988,5,2,2,0,0,0,0,0,1,0,1
youth,1618,women,Austria,2006,1991,7,6,6,0,0,1,1,1,1,1,1
youth,1619,women,Austria,2006,1991,5,2,2,0,0,1,1,0,0,0,0
youth,1620,men,Austria,2006,1990,10,1,1,0,0,0,1,0,0,0,0
youth,1621,men,Austria,2006,1990,6,4,4,0,0,0,1,1,1,1,0
youth,1622,men,Austria,2006,1990,8,5,5,0,0,0,1,1,1,1,1
youth,1623,women,Austria,2006,1991,5,6,6,0,0,1,1,1,1,1,1
youth,1624,men,Austria,2006,1989,11,1,1,0,0,0,0,1,0,0,0
youth,1625,women,Austria,2006,1990,1,1,1,0,0,0,1,0,0,0,0
youth,1626,men,Austria,2006,1990,2,1,1,0,0,0,1,0,0,0,0
youth,1627,men,Austria,2006,1990,5,3,3,0,0,0,1,1,0,1,0
youth,1628,men,Austria,2006,1991,10,5,5,0,0,1,1,1,1,0,1
youth,1629,men,Austria,2006,1990,8,3,3,0,0,0,1,0,1,1,0
youth,1630,men,Austria,2006,1990,5,1,1,0,0,0,1,0,0,0,0
youth,1631,men,Austria,2006,1990,11,5,5,0,0,0,1,1,1,1,1
youth,1632,men,Austria,2006,1990,2,4,4,0,0,0,1,1,0,1,1
youth,1633,men,Austria,2006,1991,1,6,6,0,0,1,1,1,1,1,1
youth,1634,women,Belarus,2006,1988,6,1,2,0,0,0,0,0,2,0,0
youth,1635,women,Belarus,2006,1992,1,7,11,0,1,2,2,2,2,1,1
youth,1636,women,Belarus,2006,1988,4,2,3,0,0,0,0,0,2,0,1
youth,1637,women,Belarus,2006,1990,6,3,4,0,0,0,1,2,0,0,1
youth,1638,women,Belarus,2006,1991,8,5,5,0,0,1,1,1,1,1,0
youth,1639,women,Belarus,2006,1991,1,2,2,0,0,1,1,0,0,0,0
youth,1640,women,Belarus,2006,1990,1,3,3,0,0,0,1,1,0,1,0
youth,1641,women,Belarus,2006,1991,3,5,5,0,0,1,1,1,1,1,0
youth,1642,women,Belarus,2006,1990,11,5,5,0,0,0,1,1,1,1,1
youth,1643,men,Belgium,2006,1990,3,1,1,0,0,0,1,0,0,0,0
youth,1644,women,Belgium,2006,1989,8,3,3,0,0,0,0,1,1,0,1
youth,1645,women,Belgium,2006,1988,2,1,1,0,0,0,0,0,1,0,0
youth,1646,men,Belgium,2006,1988,7,3,3,0,0,0,0,0,1,1,1
youth,1647,men,Belgium,2006,1988,6,2,2,0,0,0,0,0,1,0,1
youth,1648,women,Belgium,2006,1991,4,2,2,0,0,1,1,0,0,0,0
youth,1649,women,Belgium,2006,1990,5,1,1,0,0,0,1,0,0,0,0
youth,1650,women,Belgium,2006,1990,1,4,4,0,0,0,1,1,1,1,0
youth,1651,women,Belgium,2006,1990,5,4,4,0,0,0,1,1,1,1,0
youth,1652,women,Belgium,2006,1990,9,1,1,0,0,0,1,0,0,0,0
youth,1653,women,Belgium,2006,1991,2,5,5,0,0,1,1,1,1,0,1
youth,1654,women,Belgium,2006,1990,3,4,4,0,0,0,1,1,1,1,0
youth,1655,women,Belgium,2006,1991,2,5,5,0,0,1,1,1,1,0,1
youth,1656,women,Belgium,2006,1990,7,5,5,0,0,0,1,1,1,1,1
youth,1657,women,Belgium,2006,1990,9,2,3,0,0,0,1,2,0,0,0
youth,1658,women,Belgium,2006,1990,12,1,1,0,0,0,1,0,0,0,0
youth,1659,men,Belgium,2006,1990,4,4,4,0,0,0,1,1,1,0,1
youth,1660,men,Belgium,2006,1991,7,6,6,0,0,1,1,1,1,1,1
youth,1661,men,Belgium,2006,1990,3,2,2,0,0,0,1,0,1,0,0
youth,1662,men,Belgium,2006,1990,1,1,1,0,0,0,1,0,0,0,0
youth,1663,men,Belgium,2006,1990,8,4,4,0,0,0,1,1,1,1,0
youth,1664,men,Belgium,2006,1990,11,1,1,0,0,0,1,0,0,0,0
youth,1665,men,Belgium,2006,1990,11,3,3,0,0,0,1,0,1,1,0
youth,1666,men,Belgium,2006,1991,1,2,2,0,0,1,1,0,0,0,0
youth,1667,men,Belgium,2006,1990,5,1,1,0,0,0,1,0,0,0,0
youth,1668,men,Belgium,2006,1990,3,1,1,0,0,0,1,0,0,0,0
youth,1669,men,Belgium,2006,1990,2,5,5,0,0,0,1,1,1,1,1
youth,1670,women,Bosnia and Herzegovina,2006,1989,5,2,2,0,0,0,0,1,1,0,0
youth,1671,women,Bosnia and Herzegovina,2006,1989,2,1,1,0,0,0,0,1,0,0,0
youth,1672,women,Bosnia and Herzegovina,2006,1988,3,1,1,0,0,0,0,0,1,0,0
youth,1673,women,Bosnia and Herzegovina,2006,1990,1,2,2,0,0,0,1,0,1,0,0
youth,1674,men,Bosnia and Herzegovina,2006,1990,2,3,3,0,0,0,1,1,1,0,0
youth,1675,women,Bosnia and Herzegovina,2006,1988,12,1,1,0,0,0,0,0,1,0,0
youth,1676,women,Bosnia and Herzegovina,2006,1990,4,2,2,0,0,0,1,1,0,0,0
youth,1677,women,Bosnia and Herzegovina,2006,1988,9,1,1,0,0,0,0,0,1,0,0
youth,1678,men,Bosnia and Herzegovina,2006,1988,4,1,1,0,0,0,0,0,1,0,0
youth,1679,women,Bosnia and Herzegovina,2006,1991,11,4,5,0,0,1,2,1,1,0,0
youth,1680,women,Bosnia and Herzegovina,2006,1990,2,1,1,0,0,0,1,0,0,0,0
youth,1681,women,Bosnia and Herzegovina,2006,1990,2,1,1,0,0,0,1,0,0,0,0
youth,1682,women,Bosnia and Herzegovina,2006,1991,12,4,4,0,0,1,1,1,1,0,0
youth,1683,women,Bosnia and Herzegovina,2006,1990,10,1,1,0,0,0,1,0,0,0,0
youth,1684,women,Bosnia and Herzegovina,2006,1992,7,5,5,0,1,1,1,1,1,0,0
youth,1685,men,Bosnia and Herzegovina,2008,1990,2,2,2,0,0,0,1,0,1,0,0
youth,1685,men,Croatia,2006,1990,2,2,2,0,0,0,1,0,1,0,0
youth,1686,men,Bosnia and Herzegovina,2006,1990,7,1,1,0,0,0,1,0,0,0,0
youth,1687,men,Bosnia and Herzegovina,2006,1990,8,1,1,0,0,0,1,0,0,0,0
youth,1688,men,Bosnia and Herzegovina,2006,1990,1,3,3,0,0,0,1,1,1,0,0
youth,1689,men,Bosnia and Herzegovina,2006,1991,12,3,3,0,0,1,1,0,1,0,0
youth,1690,men,Bosnia and Herzegovina,2006,1990,2,2,2,0,0,0,1,0,1,0,0
youth,1691,men,Bosnia and Herzegovina,2006,1990,4,1,1,0,0,0,1,0,0,0,0
youth,1692,men,Bosnia and Herzegovina,2006,1990,1,1,1,0,0,0,1,0,0,0,0
youth,1693,men,Bosnia and Herzegovina,2006,1990,4,3,3,0,0,0,1,1,1,0,0
youth,1694,men,Bosnia and Herzegovina,2006,1990,4,1,1,0,0,0,1,0,0,0,0
youth,1695,women,Bulgaria,2006,1988,12,2,2,0,0,0,0,0,1,0,1
youth,1696,men,Bulgaria,2006,1988,8,2,2,0,0,0,0,0,1,1,0
youth,1697,men,Bulgaria,2006,1988,5,2,2,0,0,0,0,0,1,0,1
youth,1698,women,Bulgaria,2006,1990,3,4,4,0,0,0,1,0,1,1,1
youth,1699,men,Bulgaria,2006,1990,2,4,4,0,0,0,1,1,1,0,1
youth,1700,men,Bulgaria,2006,1990,3,5,6,0,0,0,1,2,1,1,1
youth,1701,men,Bulgaria,2006,1990,10,5,5,0,0,0,1,1,1,1,1
youth,1702,men,Bulgaria,2006,1990,5,1,1,0,0,0,1,0,0,0,0
youth,1703,men,Bulgaria,2006,1989,10,2,2,0,0,0,0,1,0,0,1
youth,1704,men,Bulgaria,2006,1988,6,2,2,0,0,0,0,0,1,0,1
youth,1705,women,Bulgaria,2006,1990,7,1,1,0,0,0,1,0,0,0,0
youth,1706,women,Bulgaria,2006,1990,12,1,1,0,0,0,1,0,0,0,0
youth,1707,women,Bulgaria,2006,1990,1,1,1,0,0,0,1,0,0,0,0
youth,1708,women,Bulgaria,2006,1990,10,1,1,0,0,0,1,0,0,0,0
youth,1709,women,Bulgaria,2006,1990,1,3,3,0,0,0,1,0,1,0,1
youth,1710,women,Bulgaria,2006,1990,6,1,1,0,0,0,1,0,0,0,0
youth,1711,men,Bulgaria,2006,1990,1,5,5,0,0,0,1,1,1,1,1
youth,1712,men,Bulgaria,2006,1990,2,2,2,0,0,0,1,0,1,0,0
youth,1713,men,Bulgaria,2006,1990,9,4,4,0,0,0,1,1,1,0,1
youth,1714,men,Bulgaria,2006,1990,8,2,2,0,0,0,1,0,1,0,0
youth,1715,men,Bulgaria,2006,1990,2,4,4,0,0,0,1,0,1,1,1
youth,1716,men,Bulgaria,2006,1991,10,4,4,0,0,1,1,1,1,0,0
youth,1717,men,Bulgaria,2006,1991,3,4,4,0,0,1,1,0,1,0,1
youth,1718,men,Croatia,2006,1988,4,1,1,0,0,0,0,0,1,0,0
youth,1719,men,Croatia,2006,1988,4,2,2,0,0,0,0,0,1,0,1
youth,1720,women,Croatia,2006,1990,1,2,2,0,0,0,1,0,1,0,0
youth,1721,women,Croatia,2006,1990,7,1,1,0,0,0,1,0,0,0,0
youth,1722,men,Croatia,2006,1989,3,3,3,0,0,0,0,1,1,1,0
youth,1723,men,Croatia,2006,1988,8,2,2,0,0,0,0,0,1,0,1
youth,1724,men,Croatia,2006,1988,7,1,1,0,0,0,0,0,1,0,0
youth,1725,women,Croatia,2006,1988,6,1,1,0,0,0,0,0,1,0,0
youth,1726,women,Croatia,2006,1990,8,2,2,0,0,0,1,0,1,0,0
youth,1727,women,Croatia,2006,1990,9,2,2,0,0,0,1,0,1,0,0
youth,1728,women,Croatia,2006,1991,3,1,1,0,0,1,0,0,0,0,0
youth,1729,women,Croatia,2006,1990,7,1,1,0,0,0,1,0,0,0,0
youth,1730,women,Croatia,2006,1990,11,1,1,0,0,0,1,0,0,0,0
youth,1731,women,Croatia,2006,1991,1,3,3,0,0,1,1,0,1,0,0
youth,1732,women,Croatia,2006,1991,8,3,3,0,0,1,1,0,1,0,0
youth,1733,women,Croatia,2006,1990,2,1,1,0,0,0,1,0,0,0,0
youth,1734,men,Croatia,2006,1990,6,1,1,0,0,0,1,0,0,0,0
youth,1735,men,Croatia,2006,1990,1,5,6,0,0,0,1,1,1,2,1
youth,1736,men,Croatia,2006,1990,4,2,2,0,0,0,1,0,1,0,0
youth,1737,men,Croatia,2006,1990,1,1,1,0,0,0,1,0,0,0,0
youth,1738,men,Croatia,2006,1990,1,1,1,0,0,0,1,0,0,0,0
youth,1739,men,Croatia,2006,1990,6,1,1,0,0,0,1,0,0,0,0
youth,1740,men,Croatia,2006,1991,4,5,6,0,0,1,1,1,2,1,0
youth,1741,men,Croatia,2006,1990,2,4,4,0,0,0,1,0,1,1,1
youth,1742,men,Croatia,2006,1990,1,1,1,0,0,0,1,0,0,0,0
youth,1743,men,Croatia,2006,1990,6,3,3,0,0,0,1,1,1,0,0
youth,1744,men,Croatia,2006,1990,1,4,4,0,0,0,1,0,1,1,1
youth,1745,women,Czech Republic,2006,1988,4,2,2,0,0,0,0,0,1,0,1
youth,1746,women,Czech Republic,2006,1988,5,2,2,0,0,0,0,0,1,0,1
youth,1747,men,Czech Republic,2006,1990,9,4,4,0,0,0,1,1,0,1,1
youth,1748,men,Czech Republic,2006,1990,1,1,1,0,0,0,1,0,0,0,0
youth,1749,women,Czech Republic,2006,1988,12,3,3,0,0,0,0,0,1,1,1
youth,1751,men,Czech Republic,2006,1988,11,2,2,0,0,0,0,0,1,1,0
youth,1752,men,Czech Republic,2006,1989,1,4,4,0,0,0,0,1,1,1,1
youth,1753,women,Czech Republic,2006,1990,4,3,3,0,0,0,1,1,1,0,0
youth,1754,women,Czech Republic,2006,1990,1,5,6,0,0,0,1,2,1,1,1
youth,1755,women,Czech Republic,2006,1991,3,6,6,0,0,1,1,1,1,1,1
youth,1756,women,Czech Republic,2006,1990,6,1,1,0,0,0,1,0,0,0,0
youth,1757,women,Czech Republic,2006,1991,5,2,2,0,0,1,1,0,0,0,0
youth,1758,women,Czech Republic,2006,1990,12,3,3,0,0,0,1,0,1,0,1
youth,1759,women,Czech Republic,2006,1990,4,5,5,0,0,0,1,1,1,1,1
youth,1760,women,Czech Republic,2006,1990,7,4,4,0,0,0,1,1,1,1,0
youth,1761,women,Czech Republic,2006,1990,9,3,3,0,0,0,1,0,1,0,1
youth,1762,women,Czech Republic,2006,1990,9,5,5,0,0,0,1,1,1,1,1
youth,1763,women,Czech Republic,2006,1990,5,1,1,0,0,0,1,0,0,0,0
youth,1764,men,Czech Republic,2006,1990,5,3,3,0,0,0,1,0,1,1,0
youth,1765,men,Czech Republic,2006,1990,3,1,1,0,0,0,1,0,0,0,0
youth,1766,men,Czech Republic,2006,1990,3,3,3,0,0,0,1,1,1,0,0
youth,1767,men,Czech Republic,2006,1990,10,2,2,0,0,0,1,0,1,0,0
youth,1768,men,Czech Republic,2006,1991,10,4,4,0,0,1,1,1,0,1,0
youth,1769,men,Czech Republic,2006,1990,4,4,4,0,0,0,1,0,1,1,1
youth,1770,men,Czech Republic,2006,1990,9,4,4,0,0,0,1,1,0,1,1
youth,1771,men,Czech Republic,2006,1990,1,3,3,0,0,0,1,0,1,1,0
youth,1772,men,England,2006,1988,9,2,2,0,0,0,0,0,1,1,0
youth,1772,men,Great Britain,2007,1988,9,2,2,0,0,0,0,0,1,1,0
youth,1773,women,England,2006,1989,8,1,1,0,0,0,0,1,0,0,0
youth,1774,men,England,2006,1991,3,4,4,0,0,1,1,0,1,0,1
youth,1774,men,Great Britain,2011,1991,3,4,4,0,0,1,1,0,1,0,1
youth,1775,men,England,2006,1991,4,4,4,0,0,1,1,0,1,0,1
youth,1775,men,Great Britain,2011,1991,4,4,4,0,0,1,1,0,1,0,1
youth,1776,women,England,2006,1989,2,4,5,0,0,0,0,1,2,1,1
youth,1776,women,Great Britain,2007,1989,2,4,5,0,0,0,0,1,2,1,1
youth,1777,women,England,2006,1988,11,1,1,0,0,0,0,0,1,0,0
youth,1778,women,England,2006,1989,7,3,3,0,0,0,0,1,0,1,1
youth,1778,women,Great Britain,2008,1989,7,3,3,0,0,0,0,1,0,1,1
youth,1779,women,England,2006,1988,8,2,2,0,0,0,0,0,1,0,1
youth,1779,women,Great Britain,2008,1988,8,2,2,0,0,0,0,0,1,0,1
youth,1780,women,England,2006,1989,9,4,4,0,0,0,0,1,1,1,1
youth,1780,women,Great Britain,2008,1989,9,4,4,0,0,0,0,1,1,1,1
youth,1781,men,England,2006,1988,4,3,3,0,0,0,0,0,1,1,1
youth,1781,men,Great Britain,2007,1988,4,3,3,0,0,0,0,0,1,1,1
youth,1782,men,England,2006,1988,3,1,1,0,0,0,0,0,1,0,0
youth,1783,women,England,2006,1990,7,4,4,0,0,0,1,0,1,1,1
youth,1783,women,Great Britain,2009,1990,7,4,4,0,0,0,1,0,1,1,1
youth,1784,women,England,2006,1990,3,1,1,0,0,0,1,0,0,0,0
youth,1785,women,England,2006,1991,8,6,6,0,0,1,1,1,1,1,1
youth,1785,women,Great Britain,2010,1991,8,6,6,0,0,1,1,1,1,1,1
youth,1786,women,England,2006,1990,3,1,1,0,0,0,1,0,0,0,0
youth,1787,women,England,2006,1992,2,6,6,0,1,1,1,1,1,1,0
youth,1787,women,Great Britain,2010,1992,2,6,6,0,1,1,1,1,1,1,0
youth,1788,women,England,2006,1990,10,1,1,0,0,0,1,0,0,0,0
youth,1789,women,England,2006,1990,10,2,2,0,0,0,1,1,0,0,0
youth,1790,women,England,2006,1990,1,2,2,0,0,0,1,0,1,0,0
youth,1791,men,England,2006,1990,2,1,1,0,0,0,1,0,0,0,0
youth,1792,men,England,2006,1990,3,3,3,0,0,0,1,1,1,0,0
youth,1793,men,England,2006,1990,3,1,1,0,0,0,1,0,0,0,0
youth,1794,men,England,2006,1990,6,2,2,0,0,0,1,0,1,0,0
youth,1795,men,England,2006,1990,3,1,1,0,0,0,1,0,0,0,0
youth,1796,men,England,2006,1990,12,1,1,0,0,0,1,0,0,0,0
youth,1797,men,England,2006,1990,2,3,3,0,0,0,1,1,1,0,0
youth,1798,men,England,2006,1990,12,1,1,0,0,0,1,0,0,0,0
youth,1799,women,Estonia,2006,1991,6,2,2,0,0,1,0,0,0,0,1
youth,1800,women,Estonia,2006,1988,6,1,1,0,0,0,0,0,1,0,0
youth,1801,men,Estonia,2006,1988,11,3,3,0,0,0,0,0,1,1,1
youth,1802,men,Estonia,2006,1988,5,2,2,0,0,0,0,0,1,0,1
youth,1803,men,Estonia,2006,1988,5,3,3,0,0,0,0,0,1,1,1
youth,1804,men,Estonia,2006,1988,1,1,1,0,0,0,0,0,1,0,0
youth,1805,men,Estonia,2006,1988,8,1,1,0,0,0,0,0,1,0,0
youth,1806,women,Estonia,2006,1990,11,1,1,0,0,0,1,0,0,0,0
youth,1807,women,Estonia,2006,1991,8,1,1,0,0,1,0,0,0,0,0
youth,1808,women,Estonia,2006,1992,10,4,4,0,1,0,1,0,1,1,0
youth,1809,women,Estonia,2006,1991,4,2,2,0,0,1,0,1,0,0,0
youth,1810,women,Estonia,2006,1990,4,1,1,0,0,0,1,0,0,0,0
youth,1811,women,Estonia,2006,1990,3,2,2,0,0,0,1,0,1,0,0
youth,1812,men,Estonia,2006,1990,8,1,1,0,0,0,1,0,0,0,0
youth,1813,men,Estonia,2006,1990,1,1,1,0,0,0,1,0,0,0,0
youth,1814,men,Estonia,2006,1990,3,2,2,0,0,0,1,0,1,0,0
youth,1815,men,Estonia,2006,1990,12,3,3,0,0,0,1,1,1,0,0
youth,1816,men,Estonia,2006,1990,3,1,1,0,0,0,1,0,0,0,0
youth,1817,men,Estonia,2006,1990,2,2,2,0,0,0,1,0,1,0,0
youth,1818,men,Estonia,2006,1990,1,2,2,0,0,0,1,0,1,0,0
youth,1819,men,Estonia,2006,1990,7,1,1,0,0,0,1,0,0,0,0
youth,1820,men,Estonia,2006,1990,2,2,2,0,0,0,1,0,1,0,0
youth,1821,men,Estonia,2006,1990,1,1,1,0,0,0,1,0,0,0,0
youth,1822,women,Finland,2006,1988,4,1,1,0,0,0,0,0,1,0,0
youth,1823,men,Finland,2006,1988,1,1,1,0,0,0,0,0,1,0,0
youth,1824,women,Finland,2006,1990,11,2,2,0,0,0,1,1,0,0,0
youth,1825,women,Finland,2006,1990,3,2,2,0,0,0,1,0,1,0,0
youth,1826,women,Finland,2006,1988,3,1,1,0,0,0,0,0,1,0,0
youth,1827,women,Finland,2006,1988,5,1,1,0,0,0,0,0,1,0,0
youth,1828,women,Finland,2006,1988,11,1,1,0,0,0,0,0,1,0,0
youth,1829,men,Finland,2006,1990,6,1,1,0,0,0,1,0,0,0,0
youth,1830,men,Finland,2006,1989,5,4,4,0,0,0,0,1,1,1,1
youth,1831,women,Finland,2006,1990,9,2,2,0,0,0,1,0,1,0,0
youth,1832,women,Finland,2006,1990,8,1,1,0,0,0,1,0,0,0,0
youth,1833,women,Finland,2006,1990,4,2,2,0,0,0,1,1,0,0,0
youth,1834,women,Finland,2006,1990,1,2,2,0,0,0,1,0,1,0,0
youth,1835,women,Finland,2006,1990,2,1,1,0,0,0,1,0,0,0,0
youth,1836,women,Finland,2006,1990,11,1,1,0,0,0,1,0,0,0,0
youth,1837,women,Finland,2006,1990,9,1,1,0,0,0,1,0,0,0,0
youth,1838,men,Finland,2006,1990,7,1,1,0,0,0,1,0,0,0,0
youth,1839,men,Finland,2006,1990,3,2,2,0,0,0,1,0,0,1,0
youth,1840,men,Finland,2006,1990,6,5,6,0,0,0,1,2,1,1,1
youth,1841,men,Finland,2006,1990,8,2,2,0,0,0,1,1,0,0,0
youth,1842,men,Finland,2006,1990,3,4,4,0,0,0,1,0,1,1,1
youth,1843,men,Finland,2006,1990,5,5,5,0,0,0,1,1,1,1,1
youth,1844,men,Finland,2006,1990,4,2,2,0,0,0,1,0,0,1,0
youth,1845,men,Finland,2006,1990,1,1,1,0,0,0,1,0,0,0,0
youth,1846,men,Finland,2006,1990,1,2,2,0,0,0,1,1,0,0,0
youth,1847,men,Finland,2006,1991,2,6,6,0,0,1,1,1,1,1,1
youth,1848,men,Finland,2006,1990,4,1,1,0,0,0,1,0,0,0,0
youth,1849,men,France,2006,1988,7,2,2,0,0,0,0,0,1,1,0
youth,1850,men,France,2006,1990,2,2,2,0,0,0,1,0,0,1,0
youth,1851,women,France,2006,1988,4,2,2,0,0,0,0,0,1,1,0
youth,1852,men,France,2006,1988,7,3,3,0,0,0,0,0,1,1,1
youth,1853,women,France,2006,1990,2,4,4,0,0,0,1,0,1,1,1
youth,1854,women,France,2006,1990,6,1,1,0,0,0,1,0,0,0,0
youth,1855,men,France,2006,1990,2,1,1,0,0,0,1,0,0,0,0
youth,1856,men,France,2006,1990,5,1,1,0,0,0,1,0,0,0,0
youth,1857,men,France,2006,1990,6,1,1,0,0,0,1,0,0,0,0
youth,1858,men,France,2006,1989,4,3,3,0,0,0,0,1,1,1,0
youth,1859,women,France,2006,1989,10,3,3,0,0,0,0,1,1,1,0
youth,1860,men,France,2006,1988,6,2,2,0,0,0,0,0,1,1,0
youth,1861,women,France,2006,1990,2,1,1,0,0,0,1,0,0,0,0
youth,1862,women,France,2006,1990,2,1,1,0,0,0,1,0,0,0,0
youth,1863,women,France,2006,1990,4,5,5,0,0,0,1,1,1,1,1
youth,1864,women,France,2006,1990,1,3,3,0,0,0,1,0,1,1,0
youth,1865,women,France,2006,1990,2,1,1,0,0,0,1,0,0,0,0
youth,1866,women,France,2006,1990,10,4,4,0,0,0,1,0,1,1,1
youth,1867,women,France,2006,1991,2,5,6,0,0,1,1,1,2,1,0
youth,1868,women,France,2006,1991,2,4,5,0,0,1,1,1,2,0,0
youth,1869,women,France,2006,1990,1,4,4,0,0,0,1,0,1,1,1
youth,1870,men,France,2006,1990,3,4,4,0,0,0,1,0,1,1,1
youth,1871,men,France,2006,1990,1,1,1,0,0,0,1,0,0,0,0
youth,1872,men,France,2006,1991,7,2,2,0,0,1,1,0,0,0,0
youth,1873,men,France,2006,1990,2,2,2,0,0,0,1,0,0,0,1
youth,1874,men,France,2006,1990,3,2,2,0,0,0,1,0,1,0,0
youth,1875,men,France,2006,1990,6,1,1,0,0,0,1,0,0,0,0
youth,1877,men,Georgia,2006,1991,2,5,5,0,0,1,1,1,1,0,1
youth,1878,men,Georgia,2006,1991,1,3,3,0,0,1,0,1,1,0,0
youth,1879,men,Georgia,2006,1990,4,3,3,0,0,0,1,0,1,0,1
youth,1880,men,Georgia,2006,1990,4,4,4,0,0,0,1,0,1,1,1
youth,1881,men,Georgia,2006,1990,8,1,1,0,0,0,1,0,0,0,0
youth,1882,men,Georgia,2006,1991,8,1,1,0,0,1,0,0,0,0,0
youth,1883,men,Georgia,2006,1991,10,1,1,0,0,1,0,0,0,0,0
youth,1884,men,Georgia,2006,1990,10,2,2,0,0,0,1,0,1,0,0
youth,1885,women,Germany,2006,1988,4,1,1,0,0,0,0,0,1,0,0
youth,1886,women,Germany,2006,1988,6,1,1,0,0,0,0,0,1,0,0
youth,1887,women,Germany,2006,1988,4,1,1,0,0,0,0,0,1,0,0
youth,1888,women,Germany,2006,1990,1,1,1,0,0,0,1,0,0,0,0
youth,1889,women,Germany,2006,1990,3,5,5,0,0,0,1,1,1,1,1
youth,1890,women,Germany,2006,1990,7,1,1,0,0,0,1,0,0,0,0
youth,1891,men,Germany,2006,1988,11,2,2,0,0,0,0,0,1,0,1
youth,1892,men,Germany,2006,1988,8,1,1,0,0,0,0,0,1,0,0
youth,1893,men,Germany,2006,1988,9,1,1,0,0,0,0,0,1,0,0
youth,1894,men,Germany,2006,1989,6,1,1,0,0,0,0,1,0,0,0
youth,1895,men,Germany,2006,1988,12,2,2,0,0,0,0,0,1,0,1
youth,1896,men,Germany,2006,1988,4,1,1,0,0,0,0,0,1,0,0
youth,1897,men,Germany,2006,1989,4,2,2,0,0,0,0,1,1,0,0
youth,1898,women,Germany,2006,1988,5,1,1,0,0,0,0,0,1,0,0
youth,1899,women,Germany,2006,1988,9,1,1,0,0,0,0,0,1,0,0
youth,1900,women,Germany,2006,1991,10,6,6,0,0,1,1,1,1,1,1
youth,1901,women,Germany,2006,1990,12,4,4,0,0,0,1,0,1,1,1
youth,1902,women,Germany,2006,1990,11,1,1,0,0,0,1,0,0,0,0
youth,1903,women,Germany,2006,1990,2,1,1,0,0,0,1,0,0,0,0
youth,1904,women,Germany,2006,1990,9,1,1,0,0,0,1,0,0,0,0
youth,1905,women,Germany,2006,1990,1,1,1,0,0,0,1,0,0,0,0
youth,1906,women,Germany,2006,1990,7,4,4,0,0,0,1,0,1,1,1
youth,1907,men,Germany,2006,1990,3,2,2,0,0,0,1,0,1,0,0
youth,1908,men,Germany,2006,1991,6,4,4,0,0,1,1,1,0,0,1
youth,1909,men,Germany,2006,1990,3,2,2,0,0,0,1,0,1,0,0
youth,1910,men,Germany,2006,1990,1,2,2,0,0,0,1,0,0,0,1
youth,1911,men,Germany,2006,1990,1,1,1,0,0,0,1,0,0,0,0
youth,1912,men,Germany,2006,1990,2,4,4,0,0,0,1,1,1,0,1
